School Name,School Link
KIPP Strive Primary School,https://kippatl.org/our-schools/primary-schools/kipp-strive-primary/
King George Elementary School,https://kges.kgcs.k12.va.us/
Southport Middle School,https://schools.stlucie.k12.fl.us/spm/
Santa Fe Trail High School,https://www.usd434.org/vnews/display.v/SEC/Santa%20Fe%20Trail%20High%20School
Wilson Junior High School,https://wilson.manitowocpublicschools.org/
Bowen Elementary School,https://bes.powell.kyschools.us/
Rising Star Elementary School,https://www.risingstarisd.org/
Lopez Elementary School,https://lopezislandsd.ss19.sharpschool.com/our_schools/lopez_elementary
Buffalo Creek Middle School,https://www.manateeschools.net/buffalocreek
Lockard Elementary School,https://lockard.sunflower.k12.ms.us/
Marshalltown High School,https://mhs.marshalltown.k12.ia.us/
Pierce Elementary School,https://pierce.ssusd.org/
Peoria Heights High School,https://www.ph325.org/
North Sumner Elementary School,https://nse.sumnerschools.org/
CICS - Basil Campus,https://www.chicagointl.org/campuses/basil
Verda Elementary School,https://www.verdaelementary.com/
Tok School,https://www.agsd.us/page/tok-school
Logan-Hocking Middle School,https://www.loganhocking.school/o/loganhockingmiddle
Blissfield Elementary School,https://www.blissfieldschools.us/elementaryschool/
Washington Leadership Academy Public Charter School,http://www.washingtonleadershipacademy.org/
Keefer Crossing Middle School,https://kcms.newcaneyisd.org/
Timmerman Elementary School,https://www.pfisd.net/Domain/31
R.B. Stall High School,https://www.ccsdschools.com/stall
Whitmore Elementary School,https://whitmorees.tusd1.org/
Coahoma High School,https://www.coahomaisd.com/o/chs
P.S. 90 - Edna Cohen School,https://www.schools.nyc.gov/schools/K090
Freeport Intermediate School,https://fis.brazosportisd.net/
Port St. Lucie High School,https://schools.stlucie.k12.fl.us/phs/
Siren High School,https://www.siren.k12.wi.us/domain/21
Bal-Perazim Christian Academy,https://www.bpacademy.org/
Deckerville Elementary School,https://www.deckerville.k12.mi.us/
Seltzer Elementary School,https://www.usd259.org/seltzer
Rosholt High School,https://www.rosholt.k12.sd.us/
Kasuun Elementary School,https://www.asdk12.org/kasuun
Merritt Elementary School,https://www.mib.k12.mn.us/
Picacho Middle School,https://pms.lcps.net/
Arthur Rann Elementary School,https://arthurrann.weebly.com/
Delphi Community Elementary School,https://de.delphi.k12.in.us/
World Journalism Preparatory School,https://www.wjps.org/
Franklin Academy,https://www.facougars.org/
Carroll High School,https://www.ozarkcityschools.net/Domain/8
Sacopee Valley Middle School,https://svms.sad55.org/en-US
Aspire Ollin University Preparatory Academy,https://aspirepublicschools.org/locations/los-angeles/aspire-ollin-university-preparatory-academy/
Eden Elementary School,https://www.csd.k12.wi.us/o/eden-elementary
Bryn Mawr Elementary School,https://brynmawr.rentonschools.us/
Sanders Elementary School,https://www.cobbk12.org/sanders
Meyersdale Area High School,https://www.masd.net/hs
Charles Arthur Hughes Middle School,https://hugheshawks.org/
Honduras Elementary School,https://www.tpsd.org/schools/hes
Gananda Middle School,https://ms.gananda.org/
Poplarville Upper Elementary School,https://poplarvilleschools.org/pue/
Panacea Prep Charter School,https://panaceaprep.org/
Johnson Senior High School,https://johnsonsr.spps.org/
Easton Arts Academy Elementary Cs,https://www.eaaecs.org/
Westlane Middle School,https://wl.msdwt.k12.in.us/
Nebo Elementary School,https://www.paulding.k12.ga.us/nebo
Vermilion High School,https://www.vermilionschools.org/vermilionhighschool_home.aspx
Long Branch High School,https://www.longbranch.k12.nj.us/domain/15
Deerfield Community School,https://dcs.sau53.org/en-US
Ray H. Darr Elementary School,https://sites.google.com/a/eaglepassisd.net/ray-h-darr-elementary/
Healdsburg Elementary School,https://elementary.husd.com/
Hobgood Academy,https://hobgoodcharterschool.org/
Desert Meadows Elementary School,https://desertmeadows.laveenschools.org/
Seth Woodard Elementary School,https://seth.wvsd.org/
Arnco-Sargent Elementary School,https://ases.cowetaschools.net/en-US
Hickory Flat Attendance Center,https://hfs.benton.k12.ms.us/
Summerville Elementary School,https://www.sumel.k12.ca.us/
Lounsberry Hollow Middle School,https://www.vtsd.com/o/lhs
Vidalia Junior High School,https://www.cpsbla.us/o/vjh
Terrace Park Elementary School,https://tp.edmonds.wednet.edu/
High School of Sports Management,https://www.thehssm.org/
Earnesteen Milstead Middle School,https://milstead.pasadenaisd.org/
John G. DuPuis Elementary School,https://jgd.dadeschools.net/
Indian Valley High School,https://ivhs.ivschools.org/
Turner Middle School,https://tms.dcssga.org/
Sanlee Middle School,https://www.lee.k12.nc.us/o/slms
Mount Vernon Elementary School,https://www.pcsb.org/mtvernon-es
Blackfoot Heritage Sixth Grade,https://www.bfsdsixthgrade.org/
Ferndale High School,https://www.ferndalek12.org/o/fhs
Prairie City Elementary School,https://pce.pcmschools.org/
P.S. 198 - Brooklyn,https://www.ps198k.org/
Aspire Richmond Ca. College Preparatory Academy,https://aspirepublicschools.org/locations/bay-area/aspire-richmond-california-college-preparatory-academy/
Bedford North Lawrence High School,https://bnl.northlawrencecommunityschools.org/
Thoreau Park Elementary School,https://www.parmacityschools.org/thoreaupark
Boevers Elementary School,https://boevers.unionps.org/
Oliver Springs High School,https://oshs.roaneschools.com/
Pointview Elementary School,https://pointview.westerville.k12.oh.us/
Winlock Senior High School,https://www.winlockschools.org/
Huntley Project High School,https://www.huntley.k12.mt.us/
Maywood Elementary School,https://maywoodes.lausd.org/
Arnett High School,https://www.arnett.k12.ok.us/
Gooding High School,https://gsd231.org/ghs/
South Dover Elementary School,https://csdsdes.ss19.sharpschool.com/
Kenesaw High School,https://kenesawschools.org/
Gordon Elementary School,https://gordon.marshallpublicschools.org/
Pinellas Park Middle School,https://www.pcsb.org/pp-ms
Ruthe Deskin Elementary School,https://www.ruthedeskineagles.org/
JCS - Pine Hills,https://pinehills.jcs-inc.org/
St. Elmo Senior High School,https://www.stelmo.org/
Jordak Elementary School,https://www.cardinalschools.org/
Culver High School,https://www.culver.k12.or.us/chs/
Onalaska Junior/Senior High School,https://www.onalaskaisd.net/vnews/display.v/SEC/JSHS
King Jr. (Martin Luther) Academic Middle School,https://www.sfusd.edu/school/dr-martin-luther-king-jr-academic-middle-school
Notre Dame Academy Staten Island,https://www.notredameacademy.org/
Drew Intermediate School,https://www.crosbyisd.org/Domain/428
John I. Meister Elementary School,https://www.rfcsc.k12.in.us/o/jime
Richard Carroll Elementary School,https://rces.bambergschools.org/
West Marin Elementary School,https://wmis.shorelineunified.org/
Nasha Shkola Charter School,https://nashashkolamn.org/
Thurman G. Smith Elementary School,https://smith.sdale.org/
Fairless Elementary School,https://fes.fairlesslocalschools.org/
Salemburg Elementary School,https://www.sampson.k12.nc.us/o/ses
Prussing Elementary School,http://prussing.cps.edu/
Centre Middle School,https://cm.cherokeek12.org/en-US
Lasara High School,https://www.lasaraisd.net/
Westmont Elementary School,https://westmont.pusd.org/
Richer School,https://ma02212715.schoolwires.net/Page/18
Goodyear Elementary School,https://www.woburnps.com/goodyear/
Grand Canyon High School,https://www.grandcanyonschool.org/
Camino Polytechnic,https://www.caminoschool.org/en-US/charter-school-cf2e4566
Mercer County Senior High School,https://mcsh.mercer.kyschools.us/
Uplift Luna Preparatory - High School,https://www.upliftparent.org/upliftluna
Centerville Junior High School,https://www.centerville.k12.sd.us/
Pioneer Trail Elementary School,https://www.jcschools.us/pioneertrail
Veterans Elementary School,https://vte.hannibal60.com/
Moon Mountain School,https://www.wesdschools.org/mm
Belgreen High School,https://www.franklin.k12.al.us/Domain/8
Mannsville Manor Elementary School,https://www.spartanpride.org/mannsville
Canterbury Elementary School,https://www.chuh.org/canterburyelementary_home.aspx
New Scotland Elementary School,https://www.albanyschools.org/schools/newscotland/index
Olson Middle School,https://www.maustonschools.org/schools/middle/
Johnsonville Elementary School,https://jes.fsd5.org/
Ouisconsing School of Collaboration,https://osc.lodi.k12.wi.us/
West Iredell Middle School,https://westmiddle.issnc.org/
Cankton Elementary School,https://www.slpsb.org/o/ces
Stocking Elementary School,https://www.facebook.com/stockingelementary/
Dierks High School,https://www.dierksschools.org/
Wright City High School,https://wchs.wrightcity.k12.mo.us/
Sandstone Middle School,https://sms.hermiston.k12.or.us/
Springfield Middle School,https://sms.rcstn.net/
W.C. Sullivan Middle School,https://www.rock-hill.k12.sc.us/Domain/29
Alice Drive Elementary School,https://ade.sumterschools.net/
John C. Tayloe Elementary School,https://www.beaufort.k12.nc.us/tayloe
Ann B. Leavenworth,https://www.cde.ca.gov/schooldirectory/details?cdscode=10621666111256
Berthold High School,https://www.lewisandclark.k12.nd.us/o/bps
Frametown Elementary School,https://frametown.brax.k12.wv.us/
Chestnut Ridge Senior High School,https://high.crlions.org/
Imagine School at Lakewood Ranch,http://imagineschoolslr.com/
Charleston High School,https://www.charleston.k12.il.us/o/chs
Foss High School,https://foss.tacomaschools.org/
Hollister Dual Language Academy,https://hdla.hesd.org/en-US
Eagle Grove High School,https://en.wikipedia.org/wiki/Eagle_Grove_High_School
Rosamond High School,https://www.skusd.k12.ca.us/Page/130
Landmark High School,https://www.landmarkhs.org/
Santiago Middle School,https://www.santiagocharterms.org/
Ayden Elementary School,https://www.pitt.k12.nc.us/aes
Paso Robles Independent Study Center,https://www.cde.ca.gov/schooldirectory/details?cdscode=40754574030235
Concord Academy of Petoskey,https://www.concordpetoskey.com/
Sam D. Bundy Elementary School,https://www.pitt.k12.nc.us/suggbundy
Maryville Christian School,https://maryvillechristian.org/
Hannan Elementary School,https://sites.muscogee.k12.ga.us/hannan/
Gardendale Elementary School,https://www.jefcoed.com/GardendaleES
Mike Moses Middle School,https://www.nacisd.org/o/mmes
Alden-Conger Elementary School,https://www.alden-conger.org/
Bellwood Antis Middle School,http://www.blwd.k12.pa.us/
Miramar High School,https://www.browardschools.com/miramarhigh
Jessie Mae Monroe Elementary School,https://www.bcswan.net/jmmes
Bunker Hill Middle School,https://www.wtps.org/bunkerhill
Cody High School,https://chs.park6.org/
Zion Chapel High School,https://zionchapel.ccs.schoolinsites.com/
Van Ness Avenue Elementary School,https://vannessavees.lausd.org/
Adrian Burnett Elementary School,https://www.knoxschools.org/domain/9
Plainville High School,https://www.plainville270.net/
General Smallwood Middle School,https://smallwood.ccboe.com/
Overton Elementary School,https://www.overtonisd.org/
Hall Middle School,https://hall-ms.weatherfordisd.com/
Shenandoah Middle School,https://www.sscraiders.org/
Turner Primary School,https://tps.msad52.org/en-US
Goodrich High School,https://ghs.goodrichschools.org/
Gar-Field High School,https://gar-fieldhs.pwcs.edu/
Keeseville Elementary School,https://avcs.org/keeseville-elementary-school/
East Washington Academy,https://ewa.muncie.k12.in.us/
Stone Magnet Middle School,https://www.brevardschools.org/o/smms
Dakota Elementary School,https://dakota.minot.k12.nd.us/en-US
Northwoods Park Middle School,https://www.onslow.k12.nc.us/northwoodsparkms
P.S. 30 - Hernandez/Hughes,https://www.schools.nyc.gov/schools/M030
Juliet W. Long School,https://gfsjwl.ledyard.net/
Nacogdoches High School,https://www.nacisd.org/o/nhs
Middlesboro High School,https://www.mboro.k12.ky.us/
Atwood-Hammond Grade School,https://www.cusd305.org/o/ahgs
Selah Middle School,https://sms.selahschools.org/
Hanover-Horton Middle School,https://www.hanoverhorton.org/middle-school/
Metter Middle School,https://www.metter.org/o/mms
Willow Lane Elementary School,https://willowlane.isd624.org/
Hilda J. Barbour Elementary School,https://hjb.wcpsva.org/
Cool Spring Elementary School,https://cses.hcps.us/
Charles A. Lindbergh Middle School,https://www.peoriapublicschools.org/o/llms
Magazine High School,https://www.magazinek12.com/page/high-school
Whitefield Elementary School,https://wes.sau36.org/
Avocado Elementary School,https://avocadoelementary.com/
Baldwin Elementary Intermediate Center,https://www.usd348.com/schools/besic/
Grove Park Elementary School,https://www.palmbeachschools.org/GroveParkElementary
Webutuck High School,https://www.webutuckschools.org/Domain/85
Lawton Middle School,https://www.lawtoncs.org/Our_Schools/MS/index.html
New Visions Charter High School for the Humanities II,https://www.newvisions.org/humanities2
T.G. Terry Elementary School,https://www.dallasisd.org/terry
Argosy Collegiate Charter School,https://argosycollegiate.org/
Rodgers Middle School,https://www.hillsboroughschools.org/rodgers
The Village Charter School,https://www.villagecharter.org/
Tiogue School,http://tiogueschool.squarespace.com/
Northpark Elementary School,https://np.sweetwater1.org/
Faulkton Junior High School,https://www.faulkton.k12.sd.us/
Cle Elum Roslyn High School,https://www.cersd.org/o/cerhs
Imater Academy,https://www.imater.org/
Applegate Elementary School,https://www.cal.k12.or.us/page/aes-home
Ocoee Elementary School,https://ocoeees.ocps.net/
Julia B. Maitland School,https://www.stmaryk12.net/maitland
St. Raymond Academy for Girls,https://www.straymondacademy.org/
Johnson Central High School,https://www.johnson.k12.ky.us/o/johnson-central-high-school
North Stanly High School,https://nshs.stanlycountyschools.org/
Au Gres-Sims Middle/High School,https://www.ags-schools.org/
Elementary School at Valparaiso,https://valparaisonebraska.com/education/
Bill Reed Middle School,https://brms.tsd.org/
Harnett Central High School,https://www.harnett.k12.nc.us/o/hch
Champlain School,https://www.champlain.edu/
Morrilton Senior High School,https://mhs.sccsd.org/
William G. Gravitt Junior High School,https://www.dcisd.org/domain/29
George Cox Elementary School,https://www.jpschools.org/georgecox
Cluster Springs Elementary School,https://www.halifax.k12.va.us/o/clustersprings
